Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
414	-2156.414	-2309.521	153.1075	1.277629	0.2718995	0.698683	0.301317	4.10337
420	-2140.78	-2292.941	152.1603	0.9838986	0.4473404	0.506656	0.493344	4.597277
426	-2142.892	-2293.893	151.0011	1.021106	0.2953766	0.569325	0.430675	5.393168
432	-2143.101	-2294.349	151.2484	1.016958	0.20877	0.617646	0.382354	5.383769
438	-2147.516	-2298.55	151.0348	1.01206	0.2388457	0.63825	0.36175	5.45777
444	-2145.882	-2299.464	153.5817	1.132874	0.4134717	0.627945	0.372055	3.739987
450	-2146.813	-2301.175	154.3628	1.226218	0.4182475	0.650849	0.349151	3.224047
456	-2144.774	-2298.425	153.6512	1.042521	0.294098	0.619461	0.380539	3.896335
462	-2142.615	-2297.525	154.9101	1.035989	0.4173483	0.492407	0.507593	3.012427
468	-2140.644	-2294.403	153.7585	1.035989	0.4173483	0.566071	0.433929	3.689595
474	-2134.794	-2288.651	153.8569	1.188016	0.4738029	0.747448	0.252552	3.485302
480	-2133.638	-2286.514	152.8761	1.004539	0.4422881	0.596327	0.403673	4.186866
486	-2136.418	-2290.186	153.768	1.06556	0.3024442	0.558284	0.441716	3.804784
492	-2150.472	-2306.666	156.1939	1.731239	0.5223015	0.612234	0.387766	1.622759
498	-2146.269	-2302.055	155.7859	1.505112	0.4094833	0.56663	0.43337	2.187317
504	-2139.826	-2292.647	152.8217	1.020122	0.2895591	0.644262	0.355738	4.386973
510	-2129.585	-2283.892	154.307	1.319205	0.5244519	0.731423	0.268577	3.093029
516	-2126.364	-2279.72	153.3564	1.319205	0.365004	0.675656	0.324344	3.817308
522	-2114.244	-2269.402	155.1586	1.478311	0.4010321	0.537709	0.462291	2.610947
528	-2117.526	-2273.427	155.9009	1.511426	0.324945	0.523845	0.476155	2.220719
534	-2127.049	-2282.162	155.1131	1.292079	0.3071847	0.523845	0.476155	2.873039
540	-2134.779	-2288.293	153.5134	1.162612	0.4752529	0.709035	0.290965	3.698142
546	-2144.192	-2298.868	154.6761	1.162612	0.4189372	0.595863	0.404137	3.074865
552	-2142.07	-2297.217	155.1471	1.137932	0.2163801	0.595863	0.404137	3.084447
558	-2142.401	-2296.294	153.8933	1.030061	0.3293039	0.638764	0.361236	3.718089
564	-2142.836	-2296.426	153.5905	1.13037	0.3548614	0.491645	0.508355	3.803309
570	-2144.76	-2298.386	153.626	0.9864689	0.3132483	0.470457	0.529543	3.917577
576	-2139.819	-2291.746	151.9266	1.033195	0.399901	0.588917	0.411083	4.749796
582	-2152.337	-2306.742	154.4053	1.262401	0.4624497	0.588917	0.411083	3.129961
588	-2130.826	-2285.257	154.4306	1.174791	0.4624497	0.550719	0.449281	3.167024
594	-2137.471	-2291.29	153.8192	1.060614	0.3651244	0.510422	0.489578	3.699346
600	-2143.948	-2295.69	151.742	0.9807254	0.2846548	0.707104	0.292896	5.019776
606	-2137.369	-2290.671	153.302	1.071918	0.3954945	0.707104	0.292896	3.955534
612	-2142.515	-2297.852	155.3369	1.151553	0.3971123	0.476027	0.523973	2.707034
618	-2142.991	-2297.703	154.7119	1.047675	0.346288	0.564277	0.435723	3.207828
624	-2139.626	-2294.084	154.4581	1.207934	0.3165507	0.608906	0.391094	3.30149
